CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14235,76,5,3144.86,1,Loss
14236,81,1,301.56000000000006,0,Loyalist
14238,327,1,146.85,0,Loyalist
14239,44,11,2380.8500000000004,1,Loss
14240,31,2,890.3400000000003,0,Loyalist
14241,184,1,213.70000000000002,0,Loyalist
14242,235,2,280.54999999999995,0,Loyalist
14243,9,8,2116.7700000000004,1,Loss
14245,220,2,1693.4499999999998,0,Loyalist
14246,111,3,1474.0600000000002,0,Loyalist
14247,279,1,136.77,0,Loyalist
14248,319,1,302.58,0,Loyalist
14250,8,3,1904.0500000000006,1,Loss
14251,2,5,2879.7000000000007,1,Loss
14256,261,1,445.2,0,Loyalist
14257,65,5,3099.7200000000003,1,Loss
14258,10,9,12669.98,1,Loss
14259,142,1,120.0,0,Loyalist
14261,51,2,1163.4499999999998,0,Loyalist
14262,9,8,2618.2299999999996,1,Loss
14264,155,2,333.97,0,Loyalist
14265,110,2,530.1800000000001,0,Loyalist
14267,163,3,1516.24,0,Loyalist
14270,332,1,492.6499999999999,0,Loyalist
14271,226,1,112.32000000000002,0,Loyalist
14272,74,2,437.96000000000004,0,Loyalist
14273,52,4,559.97,0,Loyalist
14276,99,3,1119.7399999999998,0,Loyalist
14277,16,3,4216.200000000002,1,Loss
14280,197,1,134.04,0,Loyalist
14282,4,14,3158.34,1,Loss
14284,31,2,595.25,0,Loyalist
14285,22,4,1910.0100000000002,1,Loss
14286,24,3,4628.75,1,Loss
14287,9,3,176.63,0,Loyalist
14288,214,1,426.6,0,Loyalist
14289,9,6,911.26,1,Loss
14290,12,4,1537.0900000000001,1,Loss
14291,2,11,3883.25,1,Loss
14292,8,9,4871.929999999999,1,Loss
14293,4,3,681.6399999999999,1,Loss
14295,41,1,166.2,0,Loyalist
14297,18,4,1305.33,1,Loss
14298,9,39,46837.840000000004,1,Loss
14299,9,8,3536.3799999999997,1,Loss
14300,19,1,43.2,0,Loyalist
14301,118,1,640.14,0,Loyalist
14304,223,1,383.45000000000005,0,Loyalist
14305,72,3,1858.96,1,Loss
14306,52,2,2093.3199999999997,1,Loss
14307,89,5,2212.6099999999997,1,Loss
14309,9,8,2204.78,1,Loss
14311,243,1,310.26,0,Loyalist
14312,47,6,1611.5900000000001,1,Loss
14314,107,1,120.0,0,Loyalist
14315,45,6,2481.1299999999997,1,Loss
14317,65,1,508.58,0,Loyalist
14320,207,2,477.7900000000001,0,Loyalist
14321,11,5,1530.7500000000002,1,Loss
14323,115,2,605.0600000000001,0,Loyalist
14326,243,1,183.85,0,Loyalist
14327,164,1,311.65000000000003,0,Loyalist
14329,18,7,5014.84,1,Loss
14331,125,2,462.65999999999997,0,Loyalist
14332,23,3,866.31,1,Loss
14333,68,1,415.2,0,Loyalist
14334,17,7,2232.06,1,Loss
14335,17,2,468.26,0,Loyalist
14336,17,4,1614.9099999999999,1,Loss
14338,162,2,588.2199999999999,0,Loyalist
14339,243,1,309.52,0,Loyalist
14340,219,1,134.7,0,Loyalist
14341,46,8,2182.2799999999997,1,Loss
14342,22,4,668.56,1,Loss
14344,128,5,534.2800000000001,0,Loyalist
14345,39,1,108.97999999999999,0,Loyalist
14346,121,2,1021.5800000000002,0,Loyalist
14348,261,1,409.57,0,Loyalist
14349,11,1,133.50000000000006,0,Loyalist
14350,275,1,282.92999999999995,0,Loyalist
14351,165,1,51.0,0,Loyalist
14352,158,4,1078.96,0,Loyalist
14353,216,1,90.6,0,Loyalist
14354,6,2,163.62,0,Loyalist
14356,80,2,701.2299999999998,0,Loyalist
14357,44,1,225.77000000000012,0,Loyalist
14359,20,3,912.1800000000001,1,Loss
14360,32,4,2128.2299999999996,1,Loss
14362,23,1,161.20000000000002,0,Loyalist
14364,109,8,3717.35,1,Loss
14367,9,16,9261.52,1,Loss
14368,320,1,155.00000000000003,0,Loyalist
14371,296,1,100.5,0,Loyalist
14375,186,1,257.67999999999995,0,Loyalist
14377,192,2,617.05,0,Loyalist
14379,45,2,348.09999999999997,0,Loyalist
14381,53,1,202.6800000000001,0,Loyalist
14382,27,1,626.07,0,Loyalist
14383,39,3,1247.69,1,Loss
14385,10,3,202.10999999999999,0,Loyalist
14386,297,1,142.4,0,Loyalist
14387,33,3,1770.56,1,Loss
14388,11,7,2900.04,1,Loss
14389,66,2,1043.46,0,Loyalist
14390,11,8,4429.12,1,Loss
14393,219,1,67.94999999999999,0,Loyalist
14395,3,8,3199.03,1,Loss
14396,66,1,377.63999999999993,0,Loyalist
14397,3,19,2612.9599999999996,1,Loss
14400,150,1,574.7,0,Loyalist
14401,5,12,3804.100000000001,1,Loss
14403,131,4,1475.81,1,Loss
14404,34,5,1340.84,1,Loss
14406,120,1,156.75,0,Loyalist
14407,108,6,2157.73,1,Loss
14408,11,7,2606.5299999999997,1,Loss
14409,72,4,1730.65,1,Loss
14410,93,9,1105.07,1,Loss
14411,311,1,1063.0,0,Loyalist
14412,43,2,770.03,0,Loyalist
14414,92,6,1279.7800000000002,1,Loss
14415,2,12,5025.0999999999985,1,Loss
14416,23,2,490.22,0,Loyalist
14418,4,3,1937.25,1,Loss
14419,11,5,933.96,1,Loss
14420,100,1,387.52,0,Loyalist
14421,58,2,813.1099999999999,0,Loyalist
14422,1,6,4263.640000000001,1,Loss
14423,219,1,265.2,0,Loyalist
14424,18,1,322.08,0,Loyalist
14426,24,10,4481.669999999999,1,Loss
14427,51,2,363.34000000000003,0,Loyalist
14428,8,5,1244.83,1,Loss
14431,303,1,470.35999999999996,0,Loyalist
14432,10,6,2255.5099999999998,1,Loss
14434,22,6,1372.8,1,Loss
14436,99,1,89.06,0,Loyalist
14438,307,1,131.9,0,Loyalist
14439,320,1,2661.24,0,Loyalist
14440,9,4,1700.98,1,Loss
14441,1,4,1712.89,1,Loss
14442,205,2,1589.8200000000002,0,Loyalist
14443,54,3,1116.6999999999998,1,Loss
14446,1,4,1039.58,1,Loss
14447,19,5,1163.23,1,Loss
14448,10,1,273.0,0,Loyalist
14449,19,3,696.8599999999999,1,Loss
14450,181,3,483.25,0,Loyalist
14451,61,2,662.5899999999999,0,Loyalist
14452,11,2,264.44000000000005,0,Loyalist
14453,191,1,119.93000000000002,0,Loyalist
14456,6,9,3062.3999999999996,1,Loss
14457,311,1,113.64,0,Loyalist
14459,156,1,1837.9199999999996,0,Loyalist
14460,111,3,434.34,0,Loyalist
14461,149,3,2103.06,0,Loyalist
14462,67,11,2004.02,1,Loss
14463,99,3,529.62,0,Loyalist
14465,247,3,1058.62,0,Loyalist
14466,30,6,1892.65,1,Loss
14467,18,4,598.76,1,Loss
14470,12,2,461.18999999999994,0,Loyalist
14472,104,7,1656.9599999999998,1,Loss
14473,75,2,234.34000000000003,0,Loyalist
14474,47,1,547.6600000000001,0,Loyalist
14475,72,3,925.8500000000001,0,Loyalist
14476,258,1,215.7,0,Loyalist
14477,20,4,1309.6,1,Loss
14479,254,1,141.85,0,Loyalist
14480,12,1,279.05,0,Loyalist
14481,165,2,636.51,0,Loyalist
14482,19,6,2068.1499999999996,1,Loss
14483,282,1,137.10000000000002,0,Loyalist
14484,51,1,321.91999999999996,0,Loyalist
14485,39,1,165.75000000000003,0,Loyalist
14487,27,5,1071.23,1,Loss
14488,68,1,1064.2800000000002,0,Loyalist
14489,208,1,463.38000000000005,0,Loyalist
14491,176,1,213.73000000000002,0,Loyalist
14493,8,5,2383.24,1,Loss
14494,26,1,139.56,0,Loyalist
14495,51,2,123.8,0,Loyalist
14496,312,1,234.46999999999997,0,Loyalist
14497,310,1,475.3699999999999,0,Loyalist
14498,43,4,1791.1000000000004,1,Loss
14499,27,3,815.3199999999999,1,Loss
14500,89,3,356.85,0,Loyalist
14501,184,2,251.21,0,Loyalist
14502,20,11,2470.6699999999987,1,Loss
14503,4,6,3543.26,1,Loss
14504,48,4,673.26,1,Loss
14505,18,7,4855.290000000001,1,Loss
14506,18,4,1742.4700000000003,1,Loss
14507,24,6,1383.1800000000003,1,Loss
14508,23,2,276.41999999999996,0,Loyalist
14511,12,5,1314.81,1,Loss
14512,188,2,275.28,0,Loyalist
14513,101,3,455.59000000000003,0,Loyalist
14514,62,3,1055.35,0,Loyalist
14515,18,6,2102.09,1,Loss
14517,34,2,330.45000000000005,0,Loyalist
14518,65,1,174.37,0,Loyalist
14520,2,2,270.6,1,Loss
14522,25,4,974.54,1,Loss
14523,109,1,241.09000000000003,0,Loyalist
14524,32,8,1592.2300000000002,1,Loss
14525,20,8,3869.9000000000005,1,Loss
14527,3,51,7583.329999999999,1,Loss
14528,38,1,364.22,0,Loyalist
14529,61,3,620.04,0,Loyalist
14530,26,6,2925.9099999999994,1,Loss
14532,237,3,710.25,0,Loyalist
14533,25,6,1516.22,1,Loss
14534,3,18,4447.05,1,Loss
14535,61,3,2864.189999999999,1,Loss
14536,260,1,171.8,0,Loyalist
14537,58,1,355.5600000000001,0,Loyalist
14538,65,2,388.24999999999994,0,Loyalist
14539,16,2,537.48,0,Loyalist
14540,10,3,996.26,1,Loss
14541,59,8,1461.65,1,Loss
14542,186,1,103.25000000000001,0,Loyalist
14543,29,15,3375.9300000000003,1,Loss
14544,25,1,902.5300000000001,0,Loyalist
14546,6,5,2578.0899999999997,1,Loss
14547,4,8,4007.539999999999,1,Loss
14548,151,2,652.8,0,Loyalist
14549,312,1,289.2399999999999,0,Loyalist
14550,11,2,765.6199999999999,1,Loss
14551,19,2,186.23000000000002,0,Loyalist
14552,152,1,165.07000000000005,0,Loyalist
14553,20,5,859.2699999999999,1,Loss
14554,11,4,2381.04,1,Loss
14555,58,2,324.14000000000004,0,Loyalist
14557,86,1,788.3800000000001,0,Loyalist
14560,8,21,1829.6000000000001,1,Loss
14561,76,3,1080.7599999999998,0,Loyalist
14562,4,18,5074.769999999999,1,Loss
14565,96,3,1931.7099999999996,1,Loss
14566,111,1,1432.0,0,Loyalist
14567,57,2,1530.3600000000001,0,Loyalist
14569,2,1,227.39,0,Loyalist
14570,281,2,218.05999999999997,0,Loyalist
14572,4,7,2832.8399999999997,1,Loss
14573,180,8,1240.3200000000002,1,Loss
14577,13,3,512.8099999999998,1,Loss
14578,4,1,168.63,0,Loyalist
14581,17,1,138.6,0,Loyalist
14582,41,1,114.11,0,Loyalist
14583,6,5,1052.55,1,Loss
14584,170,4,1042.2599999999998,0,Loyalist
14585,51,1,157.05,0,Loyalist
14586,277,1,237.35999999999996,0,Loyalist
14587,19,9,1601.1400000000003,1,Loss
14591,16,4,1447.1399999999999,1,Loss
14592,36,3,570.46,0,Loyalist
14593,22,3,617.99,1,Loss
14594,8,1,124.83000000000001,0,Loyalist
14595,20,6,1740.6000000000001,1,Loss
14597,12,2,883.1500000000002,1,Loss
14598,45,1,221.97000000000003,0,Loyalist
14600,306,1,393.3299999999999,0,Loyalist
14601,11,1,213.96000000000004,0,Loyalist
14603,275,1,660.0,0,Loyalist
14606,2,85,10909.989999999996,1,Loss
14607,16,14,16569.5,1,Loss
14608,5,3,1581.15,1,Loss
14609,73,4,601.5600000000001,0,Loyalist
14616,243,3,406.08000000000004,0,Loyalist
14618,10,3,553.44,1,Loss
14619,246,1,394.43999999999994,0,Loyalist
14620,206,2,412.78,0,Loyalist
14621,2,4,1482.6599999999999,1,Loss
14622,185,1,320.58,0,Loyalist
14623,33,5,889.2500000000001,1,Loss
14624,58,2,225.84999999999997,0,Loyalist
14625,197,1,314.1,0,Loyalist
14626,24,4,2791.2699999999995,1,Loss
14628,92,2,671.96,0,Loyalist
14629,5,2,959.0099999999995,1,Loss
14631,51,3,1006.98,0,Loyalist
14632,263,1,114.55999999999999,0,Loyalist
14633,267,1,344.9000000000001,0,Loyalist
14636,37,2,609.85,0,Loyalist
14638,51,1,443.6,0,Loyalist
14639,53,5,2307.9499999999994,1,Loss
14640,25,6,2125.08,1,Loss
14641,22,1,110.46,0,Loyalist
14642,59,1,96.12,0,Loyalist
14643,171,1,335.87,0,Loyalist
14644,68,2,830.7600000000001,0,Loyalist
14645,157,2,597.09,0,Loyalist
14646,2,71,271614.13999999996,1,Loss
14647,202,1,243.21999999999994,0,Loyalist
14649,5,4,1417.2899999999995,1,Loss
14651,68,2,654.5999999999999,0,Loyalist
14652,78,1,114.18000000000002,0,Loyalist
14653,2,7,1947.55,1,Loss
14655,9,4,1932.2300000000002,1,Loss
14656,170,2,291.05000000000007,0,Loyalist
14657,18,4,848.2199999999998,1,Loss
14658,6,2,247.15,0,Loyalist
14659,9,9,2529.9300000000003,1,Loss
14660,87,2,285.74,0,Loyalist
14661,27,1,107.95,0,Loyalist
14662,29,4,771.1700000000003,1,Loss
14664,20,2,637.8900000000001,0,Loyalist
14665,61,5,1835.7000000000003,1,Loss
14666,25,1,195.24999999999997,0,Loyalist
14667,11,20,7243.1,1,Loss
14669,242,3,1269.9899999999998,0,Loyalist
14670,281,2,411.53000000000014,0,Loyalist
14672,235,2,765.5500000000002,0,Loyalist
14673,4,4,1362.9099999999999,1,Loss
14675,17,1,604.7499999999999,0,Loyalist
14676,32,6,2548.2400000000002,1,Loss
14680,26,14,25878.71,1,Loss
14681,72,3,498.95,0,Loyalist
14682,188,2,52.0,0,Loyalist
14684,26,4,1067.9200000000003,1,Loss
14687,107,1,628.3799999999999,0,Loyalist
14688,8,20,5185.889999999999,1,Loss
14689,209,1,112.80000000000001,0,Loyalist
14690,45,2,371.7,0,Loyalist
14691,31,5,2114.33,1,Loss
14692,138,4,591.55,0,Loyalist
14693,265,1,172.9,0,Loyalist
14696,5,6,1784.33,1,Loss
14697,219,2,188.61,0,Loyalist
14698,2,5,1250.76,1,Loss
14699,215,1,109.12999999999998,0,Loyalist
14700,33,3,2235.3,1,Loss
14701,11,9,2549.37,1,Loss
14702,2,16,2973.44,1,Loss
14703,15,1,318.1699999999999,0,Loyalist
14704,12,9,1546.9099999999999,1,Loss
14705,199,1,179.0,0,Loyalist
14708,3,2,707.31,1,Loss
14709,16,12,4606.9400000000005,1,Loss
14710,15,4,606.1299999999999,1,Loss
14711,11,11,2868.8,1,Loss
14712,30,3,917.07,1,Loss
14713,10,9,2240.51,1,Loss
14714,25,1,160.19,0,Loyalist
14715,25,4,867.3799999999999,1,Loss
14716,44,2,329.68,0,Loyalist
14719,2,5,1602.1299999999994,1,Loss
14720,6,3,663.81,1,Loss
14722,148,1,187.91999999999996,0,Loyalist
14723,11,3,687.2999999999997,1,Loss
14725,25,1,718.08,0,Loyalist
14727,275,1,268.58,0,Loyalist
14730,2,8,2005.0599999999997,1,Loss
14731,48,3,380.02,0,Loyalist
14732,9,8,2702.4900000000002,1,Loss
14733,17,9,5228.69,1,Loss
14735,4,31,5813.489999999999,1,Loss
14737,4,2,730.55,1,Loss
14738,43,7,1314.45,1,Loss
14739,5,6,3188.4,1,Loss
14740,198,3,1448.21,0,Loyalist
14741,12,4,905.04,1,Loss
14744,17,6,874.98,1,Loss
14745,113,5,1220.26,1,Loss
14747,250,1,328.2,0,Loyalist
14748,30,3,945.33,1,Loss
14752,44,1,389.63999999999993,0,Loyalist
14753,88,1,563.15,0,Loyalist
14754,45,2,638.05,0,Loyalist
14755,10,11,5010.280000000001,1,Loss
14756,16,1,738.9599999999998,0,Loyalist
14757,76,1,420.5,0,Loyalist
14758,145,4,1484.0600000000002,0,Loyalist
14759,5,3,1625.97,1,Loss
14760,298,1,89.2,0,Loyalist
14761,59,2,255.89999999999998,0,Loyalist
14762,264,1,300.52,0,Loyalist
14764,47,1,278.3,0,Loyalist
14765,30,3,254.10999999999999,0,Loyalist
14766,9,5,2292.9700000000003,1,Loss
14768,18,2,192.60000000000002,0,Loyalist
14769,3,7,10327.739999999998,1,Loss
14770,233,2,876.4200000000001,0,Loyalist
14772,113,1,139.26,0,Loyalist
14775,59,2,605.34,0,Loyalist
14776,52,11,2538.2999999999993,1,Loss
14778,128,2,730.86,0,Loyalist
14779,281,3,386.15,0,Loyalist
14780,55,2,447.6799999999999,0,Loyalist
14782,320,1,200.10000000000002,0,Loyalist
14784,27,2,289.99,0,Loyalist
14785,11,2,77.4,0,Loyalist
14788,8,2,679.44,1,Loss
14789,29,1,197.64000000000001,0,Loyalist
14790,17,4,745.06,1,Loss
14792,64,1,6.2,0,Loyalist
14793,22,1,228.99,0,Loyalist
14794,3,7,1319.9099999999999,1,Loss
14795,167,1,131.45,0,Loyalist
14796,2,15,6993.669999999998,1,Loss
14798,53,3,173.74,0,Loyalist
14799,52,1,157.7,0,Loyalist
14800,48,10,3119.8899999999994,1,Loss
14801,62,1,193.1399999999999,0,Loyalist
14803,163,3,845.55,0,Loyalist
14804,9,1,353.2699999999999,0,Loyalist
14805,16,4,554.65,1,Loss
14806,76,1,193.39000000000004,0,Loyalist
14808,40,8,2741.169999999999,1,Loss
14810,41,10,1907.4400000000003,1,Loss
14815,37,2,778.5,0,Loyalist
14816,198,1,271.85,0,Loyalist
14817,201,2,1110.3400000000001,0,Loyalist
14818,74,3,657.8,0,Loyalist
14819,65,2,272.07,0,Loyalist
14820,22,4,507.29,1,Loss
14823,181,3,321.43,0,Loyalist
14824,11,4,1127.71,1,Loss
14825,4,10,1830.48,1,Loss
14828,197,3,2139.76,0,Loyalist
14829,30,2,312.22,0,Loyalist
14830,54,1,197.13,0,Loyalist
14834,18,6,1720.3,1,Loss
14836,11,3,102.44999999999999,0,Loyalist
14837,90,4,1649.5,1,Loss
14840,268,1,62.85,0,Loyalist
14841,54,5,2900.6,1,Loss
14842,44,4,2824.6900000000005,1,Loss
14844,64,4,3189.8100000000004,1,Loss
14847,149,1,309.4,0,Loyalist
14849,22,20,7363.650000000001,1,Loss
14850,312,1,325.75,0,Loyalist
14851,24,2,511.34999999999997,0,Loyalist
14852,59,6,2836.69,1,Loss
14853,25,2,475.8,0,Loyalist
14854,79,7,2759.83,1,Loss
14855,120,2,645.65,0,Loyalist
14856,37,3,1311.38,1,Loss
14857,60,2,1173.12,0,Loyalist
14859,13,4,1353.7399999999998,1,Loss
14860,20,1,170.32000000000002,0,Loyalist
14861,53,1,125.79000000000002,0,Loyalist
14862,26,2,841.2,0,Loyalist
14863,30,1,266.76,0,Loyalist
14865,8,1,15.0,0,Loyalist
14866,11,11,14286.22,1,Loss
14867,186,3,710.28,0,Loyalist
14868,4,8,2953.5899999999997,1,Loss
14869,9,2,725.6999999999999,1,Loss
14870,262,1,327.24999999999994,0,Loyalist
14871,4,3,381.98,1,Loss
14873,211,1,519.68,0,Loyalist
14875,108,2,1465.3199999999997,0,Loyalist
14878,13,8,1163.53,1,Loss
14880,78,3,706.19,0,Loyalist
14881,20,1,255.4,0,Loyalist
14882,27,2,589.7,0,Loyalist
14883,19,6,761.59,1,Loss
14885,132,1,765.3199999999999,0,Loyalist
14886,253,1,364.80000000000007,0,Loyalist
14887,80,1,1862.0,0,Loyalist
14888,208,1,369.2,0,Loyalist
14889,337,1,135.9,0,Loyalist
14890,254,1,125.65,0,Loyalist
14891,149,2,554.38,0,Loyalist
14893,10,2,1237.8500000000004,1,Loss
14894,86,1,655.7499999999999,0,Loyalist
14895,8,20,11138.710000000001,1,Loss
14896,205,1,211.54999999999998,0,Loyalist
14897,8,4,1366.38,1,Loss
14898,24,5,1205.0199999999998,1,Loss
14901,12,6,924.24,1,Loss
14902,26,1,332.66,0,Loyalist
14903,22,5,2810.63,1,Loss
14904,3,2,1025.44,1,Loss
14905,158,2,616.15,0,Loyalist
14907,4,4,2540.41,1,Loss
14908,75,1,277.79999999999995,0,Loyalist
14910,3,4,434.35,1,Loss
14911,2,188,136087.12000000005,1,Loss
14912,17,2,867.8499999999999,1,Loss
14913,36,3,926.56,1,Loss
14915,92,2,307.48,0,Loyalist
14916,71,4,1268.98,1,Loss
14918,116,2,1610.15,0,Loyalist
14920,213,2,977.77,0,Loyalist
14921,31,2,1316.0700000000002,1,Loss
14923,51,1,749.0999999999998,0,Loyalist
14924,246,1,310.05,0,Loyalist
14929,33,1,223.88,0,Loyalist
14930,109,3,2372.8599999999997,1,Loss
14931,5,5,1257.6800000000003,1,Loss
14934,82,2,1890.9400000000005,0,Loyalist
14935,298,1,1784.7099999999998,0,Loyalist
14936,34,8,8137.02,1,Loss
14937,57,3,1621.88,1,Loss
14944,30,12,5900.25,1,Loss
14946,15,1,100.9,0,Loyalist
14947,73,2,290.82,0,Loyalist
14948,24,6,1101.97,1,Loss
14950,20,1,371.2,0,Loyalist
14951,80,1,311.69000000000005,0,Loyalist
14952,60,10,7413.33,1,Loss
14953,26,1,289.82,0,Loyalist
14954,13,1,336.16999999999985,0,Loyalist
14957,254,1,58.49000000000001,0,Loyalist
14958,148,3,499.67999999999995,0,Loyalist
14959,65,4,695.4200000000002,0,Loyalist
14960,9,2,221.27000000000004,0,Loyalist
14961,11,7,5861.98,1,Loss
14962,271,1,126.70000000000002,0,Loyalist
14963,10,5,1487.8,1,Loss
14964,248,1,206.21,0,Loyalist
14965,97,2,598.9999999999999,0,Loyalist
14966,15,1,191.3199999999999,0,Loyalist
14967,50,1,463.8,0,Loyalist
14968,31,1,147.59,0,Loyalist
14970,69,4,1592.06,1,Loss
14971,36,3,1116.5699999999997,1,Loss
14972,129,1,114.77000000000002,0,Loyalist
14973,108,3,1314.45,0,Loyalist
14974,38,1,114.39,0,Loyalist
14975,58,1,279.94,0,Loyalist
14976,58,7,790.8600000000001,1,Loss
14978,73,5,1931.4199999999994,1,Loss
14981,247,1,102.11999999999998,0,Loyalist
14984,20,2,213.27,0,Loyalist
14985,199,1,172.2399999999999,0,Loyalist
14987,16,1,163.2,0,Loyalist
14988,212,1,334.54,0,Loyalist
14995,39,2,233.23000000000002,0,Loyalist
14997,47,3,546.2,0,Loyalist
14998,171,2,429.87,0,Loyalist
15000,48,1,490.52,0,Loyalist
15002,116,3,1010.1100000000002,0,Loyalist
15004,148,1,1246.3199999999995,0,Loyalist
15005,16,26,5846.160000000001,1,Loss
15006,52,1,502.08999999999975,0,Loyalist
15007,160,1,156.91000000000003,0,Loyalist
15009,13,3,1261.7799999999997,1,Loss
15010,36,1,308.94000000000005,0,Loyalist
15012,54,1,231.98000000000002,0,Loyalist
15014,44,2,260.16999999999996,0,Loyalist
15016,173,1,170.04,0,Loyalist
15017,34,1,125.58000000000003,0,Loyalist
15018,39,2,384.96,0,Loyalist
15019,267,1,265.9999999999999,0,Loyalist
15021,9,8,1709.1799999999996,1,Loss
15022,12,4,905.04,1,Loss
15023,4,10,6342.159999999999,1,Loss
15024,10,8,1170.1100000000001,1,Loss
15025,34,1,377.01,0,Loyalist
15026,81,3,469.0,0,Loyalist
15027,31,4,1066.1499999999999,1,Loss
15028,9,3,441.15999999999997,1,Loss
15030,72,2,518.28,0,Loyalist
15031,5,4,668.14,1,Loss
15032,257,1,2188.5,0,Loyalist
15033,5,10,2586.6700000000005,1,Loss
15034,16,7,3465.709999999999,1,Loss
15035,90,1,252.72999999999996,0,Loyalist
15036,73,3,465.54999999999984,0,Loyalist
15038,59,5,579.06,1,Loss
15039,10,45,18596.680000000008,1,Loss
15041,171,1,180.35000000000002,0,Loyalist
15042,200,1,135.93,0,Loyalist
15043,32,1,537.0,0,Loyalist
15044,20,13,5561.08,1,Loss
15045,152,2,735.66,0,Loyalist
15046,10,15,5213.77,1,Loss
15047,270,1,343.62,0,Loyalist
15048,66,3,285.35,0,Loyalist
15049,274,1,121.17000000000002,0,Loyalist
15050,26,3,1782.0900000000001,1,Loss
15051,24,3,1391.6100000000001,1,Loss
15052,320,1,215.78,0,Loyalist
15053,5,3,697.79,1,Loss
15054,13,2,302.0999999999999,0,Loyalist
15057,276,2,1489.5,0,Loyalist
15058,26,11,2124.99,1,Loss
15059,41,9,1337.7200000000003,1,Loss
15060,9,4,303.09,1,Loss
15061,4,36,34583.479999999996,1,Loss
15062,72,3,778.78,0,Loyalist
15063,214,1,370.79999999999995,0,Loyalist
15065,38,4,3158.13,1,Loss
15066,54,1,893.59,0,Loyalist
15067,79,3,1744.7599999999998,1,Loss
15068,47,2,553.36,0,Loyalist
15069,180,1,1109.5300000000007,0,Loyalist
15071,94,2,982.0699999999998,0,Loyalist
15073,10,3,1043.41,1,Loss
15074,106,1,748.8700000000002,0,Loyalist
15075,78,1,773.0300000000002,0,Loyalist
15076,173,1,880.8500000000004,0,Loyalist
15078,8,28,8924.460000000003,1,Loss
15079,213,3,753.6600000000002,0,Loyalist
15081,23,4,393.65,1,Loss
15083,257,1,88.19999999999999,0,Loyalist
15087,282,1,306.94,0,Loyalist
15088,22,2,1160.07,1,Loss
15089,11,6,2420.8400000000006,1,Loss
15090,309,1,381.32000000000005,0,Loyalist
15091,68,1,480.71,0,Loyalist
15092,216,2,457.81000000000006,0,Loyalist
15093,19,5,3973.29,1,Loss
15095,104,4,1370.6,1,Loss
15096,43,1,219.39,0,Loyalist
15097,5,1,248.07999999999996,0,Loyalist
15098,183,3,39916.5,1,Loss
15099,85,1,410.48,0,Loyalist
15100,334,1,175.2,0,Loyalist
15101,9,1,215.25,0,Loyalist
15103,32,2,703.36,0,Loyalist
15104,197,2,1027.4399999999998,0,Loyalist
15105,19,7,2298.93,1,Loss
15106,18,5,1422.5199999999998,1,Loss
15107,312,4,142.45,0,Loyalist
15108,142,4,1300.25,0,Loyalist
15109,246,1,484.95,0,Loyalist
15110,24,4,996.1000000000001,1,Loss
15111,30,2,1278.98,1,Loss
15113,10,3,3609.3300000000004,1,Loss
15114,31,10,2760.5599999999995,1,Loss
15115,19,1,340.11000000000007,0,Loyalist
15116,18,4,1352.75,1,Loss
15117,15,5,1551.7799999999997,1,Loss
15118,135,1,244.8,0,Loyalist
15119,246,1,266.4,0,Loyalist
15120,134,1,358.8199999999999,0,Loyalist
15121,51,2,457.72,0,Loyalist
15122,115,3,1633.78,0,Loyalist
15123,8,2,2199.3099999999995,1,Loss
15124,23,2,184.19,0,Loyalist
15125,26,15,11528.480000000001,1,Loss
15127,66,1,406.53000000000003,0,Loyalist
15128,61,4,1470.9999999999998,1,Loss
15129,51,11,3447.3999999999996,1,Loss
15130,170,1,330.11,0,Loyalist
15132,19,5,977.9300000000001,1,Loss
15133,128,3,982.4200000000001,0,Loyalist
15134,15,8,1387.9900000000002,1,Loss
15135,240,1,139.04999999999998,0,Loyalist
15136,3,4,1286.7000000000003,1,Loss
15139,240,2,178.96000000000004,0,Loyalist
15140,53,7,2354.2500000000005,1,Loss
15142,47,1,498.74,0,Loyalist
15143,226,1,259.45,0,Loyalist
15144,9,17,6580.4400000000005,1,Loss
15145,5,4,1194.7299999999998,1,Loss
15146,165,2,1327.1600000000005,0,Loyalist
15147,241,1,623.5,0,Loyalist
15148,11,1,301.28999999999996,0,Loyalist
15149,134,1,520.8,0,Loyalist
15150,18,10,5314.47,1,Loss
15152,10,13,4745.690000000001,1,Loss
15153,32,1,329.25,0,Loyalist
15154,76,1,296.41999999999996,0,Loyalist
15156,2,3,961.49,1,Loss
15157,4,2,850.6100000000001,1,Loss
15158,46,1,401.4000000000001,0,Loyalist
15159,2,28,16780.030000000002,1,Loss
15163,19,2,304.47,0,Loyalist
15164,69,3,843.0499999999998,0,Loyalist
15167,321,1,162.99999999999997,0,Loyalist
15168,26,1,106.56,0,Loyalist
15171,332,1,1289.5,0,Loyalist
15172,9,5,1624.0500000000002,1,Loss
15174,323,1,135.75,0,Loyalist
15175,72,1,224.14000000000007,0,Loyalist
15178,261,1,40.5,0,Loyalist
15179,19,5,2206.9500000000003,1,Loss
15181,67,3,689.48,0,Loyalist
15182,155,2,622.8500000000001,0,Loyalist
15184,30,2,406.76,0,Loyalist
15185,71,1,310.62000000000006,0,Loyalist
15186,15,2,411.40999999999997,0,Loyalist
15187,2,16,4777.18,1,Loss
15189,2,41,16225.390000000003,1,Loss
15192,120,2,729.32,0,Loyalist
15193,61,1,499.32,0,Loyalist
15194,4,12,6057.54,1,Loss
15195,3,1,3861.0,1,Loss
